track_name,artist_name,album_name,genre,release_date,duration_ms,track_price,currency,country,preview_url,artwork_url
Frozen Rivers,Lofi Study & Lofi Music Lounge,Last Call,Hip-Hop/Rap,2022-11-17T12:00:00Z,161928,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/d9/43/65/d9436564-907a-9976-b5d3-8268be21b3df/mzaf_16014700156538874406.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/e8/8c/d7/e88cd7e2-2695-6588-89a7-149967cb7b0a/cover.jpg/100x100bb.jpg
Feeling the Same,Lofi Study & Lofi Music Lounge,Last Call,Hip-Hop/Rap,2022-11-17T12:00:00Z,174545,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/bc/57/d5/bc57d5ed-cb61-133c-3751-655bdf05964a/mzaf_12826660334028587947.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/e8/8c/d7/e88cd7e2-2695-6588-89a7-149967cb7b0a/cover.jpg/100x100bb.jpg
A Wooden House,Lofi Study & Lofi Music Lounge,Last Call,Hip-Hop/Rap,2022-11-17T12:00:00Z,203294,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/3c/30/d4/3c30d40c-d2f3-05cf-ffcf-27c86ae5bc47/mzaf_7049392552728106727.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/e8/8c/d7/e88cd7e2-2695-6588-89a7-149967cb7b0a/cover.jpg/100x100bb.jpg
The Answer,Lofi Study & Lofi Music Lounge,Last Call,Hip-Hop/Rap,2022-11-17T12:00:00Z,174545,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/dc/f6/c9/dcf6c986-8360-d01b-4264-20888c4972d9/mzaf_1532698625533328123.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/e8/8c/d7/e88cd7e2-2695-6588-89a7-149967cb7b0a/cover.jpg/100x100bb.jpg
Driving Around,Lofi Study & Lofi Music Lounge,Last Call,Hip-Hop/Rap,2022-11-17T12:00:00Z,155122,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/c2/67/48/c26748c2-82c5-49cf-23b9-3046c241cb39/mzaf_1971979462322687368.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/e8/8c/d7/e88cd7e2-2695-6588-89a7-149967cb7b0a/cover.jpg/100x100bb.jpg
None of My Friends,Lofi Study & Lofi Music Lounge,Last Call,Hip-Hop/Rap,2022-11-17T12:00:00Z,147692,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/ac/af/af/acafafd6-56cc-fbb7-00c5-580dfd8ea99b/mzaf_8264793995792235684.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/e8/8c/d7/e88cd7e2-2695-6588-89a7-149967cb7b0a/cover.jpg/100x100bb.jpg
Clarity,Lofi Study & Lofi Music Lounge,Last Call,Hip-Hop/Rap,2022-11-17T12:00:00Z,170127,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/1e/4a/7c/1e4a7ce5-eab9-877a-9254-a0f20f63a68e/mzaf_5101067831336427111.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/e8/8c/d7/e88cd7e2-2695-6588-89a7-149967cb7b0a/cover.jpg/100x100bb.jpg
The Best Day of my Life,Lofi Study,Strange Fantasy,Hip-Hop/Rap,2022-05-21T12:00:00Z,127259,1.29,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/ad/8a/e0/ad8ae065-a85e-544a-5c28-dbaa904063b6/mzaf_16924282337596482577.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/9b/8d/6c/9b8d6cc8-51c9-48af-c813-8aa26f3ce7ab/5056192846419.jpg/100x100bb.jpg
The Return,Lofi Study,The Return,Hip-Hop/Rap,2022-08-31T12:00:00Z,194430,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/70/2d/5d/702d5d8d-661e-5cac-d4c6-7e1a8f28ce2c/mzaf_3330452144146702328.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/4d/19/6f/4d196fee-68ae-17b0-8e36-dbf24f6ce1db/cover.jpg/100x100bb.jpg
Cheerful,Lofi Study,Amazing Motion,Hip-Hop/Rap,2022-04-28T12:00:00Z,135020,1.29,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/d7/eb/ae/d7ebaeaf-5143-d6b3-0cc5-27c061a3d856/mzaf_3374006854240756177.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/fe/8a/81/fe8a81e0-aed5-6909-760f-190928df2934/5056192845900.jpg/100x100bb.jpg
Stand Down,Lofi Study,Strange Fantasy,Hip-Hop/Rap,2022-05-21T12:00:00Z,120142,1.29,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/ca/69/a8/ca69a849-70e2-36cf-d256-3ce969139008/mzaf_11398346059161390747.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/9b/8d/6c/9b8d6cc8-51c9-48af-c813-8aa26f3ce7ab/5056192846419.jpg/100x100bb.jpg
Thoughts in Circles,Lofi Study & Lofi Music Lounge,Last Call,Hip-Hop/Rap,2022-11-17T12:00:00Z,149610,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/dc/50/53/dc5053f2-ab19-d76c-477f-1e4ce4463ace/mzaf_2808150648552877972.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/e8/8c/d7/e88cd7e2-2695-6588-89a7-149967cb7b0a/cover.jpg/100x100bb.jpg
And Feeling,Lofi Study,Amazing Motion,Hip-Hop/Rap,2022-04-28T12:00:00Z,122863,1.29,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/06/aa/1b/06aa1bdc-de53-7879-18e9-3c8c2c4ad33d/mzaf_1623770968630417993.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/fe/8a/81/fe8a81e0-aed5-6909-760f-190928df2934/5056192845900.jpg/100x100bb.jpg
Lofi Vibes,Lofi Study & Lofi Music Lounge,Last Call,Hip-Hop/Rap,2022-11-17T12:00:00Z,160000,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/d9/17/2c/d9172c3c-203c-d9eb-7bb2-c94acb102340/mzaf_17212941771692327141.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/e8/8c/d7/e88cd7e2-2695-6588-89a7-149967cb7b0a/cover.jpg/100x100bb.jpg
The Roof,Lofi Study,The Return,Hip-Hop/Rap,2022-08-31T12:00:00Z,192000,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/e2/79/85/e2798516-9ac4-a5c4-bc18-cbdd0c4b178f/mzaf_7771495192174072561.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/4d/19/6f/4d196fee-68ae-17b0-8e36-dbf24f6ce1db/cover.jpg/100x100bb.jpg
LoFi Study - 432 Hz,LoFi Jazz Beats,Jazz Drift in 432Hz,Easy Listening,2024-04-20T12:00:00Z,185016,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/59/cd/24/59cd24c2-5847-ba83-86d3-b98ea03fd741/mzaf_4069416778992812843.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/b0/bb/64/b0bb647e-d8cd-a70b-778d-64f9fdc303ba/0000956866019.jpg/100x100bb.jpg
Lofi study,Lofi mood,Lofi,Hip-Hop/Rap,2024-08-01T12:00:00Z,116962,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/52/05/6a/52056a3b-2853-7104-c2c2-96377d598c91/mzaf_6725212380385895954.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/da/bf/e8/dabfe870-d3b1-fbfe-ef7b-428060148b99/5063466455512.jpg/100x100bb.jpg
Can You Hear It,Lofi Study,Atmosphere,Hip-Hop/Rap,2022-07-22T12:00:00Z,67238,1.29,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/03/7c/51/037c51a9-13c3-400b-2a14-d036f542676a/mzaf_6822961962759419881.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/17/d8/b4/17d8b48d-3daa-cd67-0a21-b8de0393c249/5056192849137.jpg/100x100bb.jpg
Next Move Rough,Lofi Study,Atmosphere,Hip-Hop/Rap,2022-07-22T12:00:00Z,51508,1.29,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/5e/80/df/5e80dfa7-0b4b-eeef-930c-370e4ecb6efc/mzaf_5566161281510753090.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/17/d8/b4/17d8b48d-3daa-cd67-0a21-b8de0393c249/5056192849137.jpg/100x100bb.jpg
Bright Mornings,Lofi Study,The Return,Hip-Hop/Rap,2022-08-31T12:00:00Z,213333,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/87/af/fc/87affc93-edfe-9fc8-9bf9-acf61b96d56d/mzaf_14347120250878757007.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/4d/19/6f/4d196fee-68ae-17b0-8e36-dbf24f6ce1db/cover.jpg/100x100bb.jpg
Amazing Motion,Lofi Study,Amazing Motion,Hip-Hop/Rap,2022-04-28T12:00:00Z,133058,1.29,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/91/ca/eb/91caebf4-c1bf-4ca4-f4ba-0df345780da1/mzaf_7064149320775730854.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/fe/8a/81/fe8a81e0-aed5-6909-760f-190928df2934/5056192845900.jpg/100x100bb.jpg
Reflections,Lofi Study,Strange Fantasy,Hip-Hop/Rap,2022-05-21T12:00:00Z,139128,1.29,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/eb/dc/a4/ebdca42e-e56f-8114-1694-8d1c2d75ab98/mzaf_2107323645477585672.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/9b/8d/6c/9b8d6cc8-51c9-48af-c813-8aa26f3ce7ab/5056192846419.jpg/100x100bb.jpg
Hate On Me,Lofi Study,Atmosphere,Hip-Hop/Rap,2022-07-22T12:00:00Z,80074,1.29,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/da/5d/58/da5d5873-1466-77f2-157b-e8309fdad16f/mzaf_14818784920013748737.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/17/d8/b4/17d8b48d-3daa-cd67-0a21-b8de0393c249/5056192849137.jpg/100x100bb.jpg
Summer End,Lofi Study,The Return,Hip-Hop/Rap,2022-08-31T12:00:00Z,192000,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/8d/57/a0/8d57a018-f714-ecd4-31a1-a91366171595/mzaf_9983997490775627860.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/4d/19/6f/4d196fee-68ae-17b0-8e36-dbf24f6ce1db/cover.jpg/100x100bb.jpg
Best Light,Lofi Study,Amazing Motion,Hip-Hop/Rap,2022-04-28T12:00:00Z,121422,1.29,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/c9/48/3a/c9483a8c-6152-1474-bd12-096c7992f939/mzaf_13006810901132357681.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/fe/8a/81/fe8a81e0-aed5-6909-760f-190928df2934/5056192845900.jpg/100x100bb.jpg
Astro's Groove,Lofi Study,Amazing Motion,Hip-Hop/Rap,2022-04-28T12:00:00Z,132258,1.29,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/4d/d8/4a/4dd84a00-7d4d-f167-d076-8d31a7093a23/mzaf_6274431990459398834.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/fe/8a/81/fe8a81e0-aed5-6909-760f-190928df2934/5056192845900.jpg/100x100bb.jpg
Fight Your Fears,Lofi Study,Atmosphere,Hip-Hop/Rap,2022-07-22T12:00:00Z,82210,1.29,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/e9/cd/94/e9cd94b9-7f84-11d8-9f75-7b84f294409e/mzaf_7034204483555429767.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/17/d8/b4/17d8b48d-3daa-cd67-0a21-b8de0393c249/5056192849137.jpg/100x100bb.jpg
